utm_east,utm_north,elev_m,sampleid,copper,gold,py,cpy,lith,lithology,hold_id,type,azimuth,dip,thick_m,from_m,to_m
-14615612,7772430,1197,H436416,0.01,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.22,32.19,33.41
-14615612,7772432,1196,H436417,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.73,33.41,34.14
-14615612,7772432,1195,H436418,0,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.58,34.14,35.72
-14615610,7772432,1193,H436419,0,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.46,35.72,37.19
-14615610,7772432,1192,H436421,0.02,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,37.19,38.71
-14615608,7772432,1191,H436422,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,38.71,40.23
-14615608,7772432,1189,H436423,0.04,0.1,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,40.23,41.76
-14615606,7772432,1188,H436424,0.04,0.07,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,41.76,43.28
-14615606,7772432,1186,H436425,0.03,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,43.28,44.81
-14615604,7772432,1185,H436426,0.03,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,44.81,46.33
-14615604,7772434,1183,H436427,0.04,0.07,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,46.33,47.85
-14615603,7772434,1182,H436428,0.02,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.01,47.85,48.86
-14615603,7772434,1181,H436429,0.02,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.52,48.86,49.38
-14615603,7772434,1181,H436431,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,49.38,50.9
-14615601,7772434,1179,H436432,0.02,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,50.9,52.43
-14615601,7772434,1178,H436433,0.03,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,52.43,53.95
-14615599,7772434,1176,H436434,0.05,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,53.95,55.47
-14615599,7772434,1175,H436435,0.04,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,55.47,57
-14615597,7772435,1173,H436436,0.03,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,57,58.52
-14615595,7772436,1172,H436437,0.05,0.07,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,58.52,60.05
-14615595,7772436,1171,H436438,0.03,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.16,60.05,61.2
-14615595,7772436,1169,H436439,0.02,0.06,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.89,61.2,63.09
-14615594,7772436,1168,H436441,0.45,0.3,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,63.09,64.62
-14615592,7772437,1166,H436442,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,64.62,66.14
-14615592,7772437,1165,H436443,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,66.14,67.67
-14615590,7772437,1163,H436444,0.01,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,67.67,69.19
-14615590,7772437,1162,H436445,0.01,0.12,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,69.19,70.71
-14615588,7772437,1161,H436446,0.01,0.05,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,70.71,72.24
-14615588,7772439,1159,H436447,0.02,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,72.24,73.76
-14615586,7772439,1158,H436448,0.02,0.05,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,73.76,75.29
-14615586,7772439,1156,H436449,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,75.29,76.81
-14615584,7772439,1155,G990351,0.09,0.08,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.33,76.81,78.14
-14615584,7772439,1154,G990352,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.33,78.14,79.46
-14615584,7772439,1152,G990353,0.03,0.98,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.71,79.46,81.17
-14615583,7772439,1151,G990354,0.01,0.14,3,,11000,Fault Zone,TRK08-05,Interval,77,70,1.74,81.17,82.91
-14615581,7772439,1149,G990355,0.05,0.22,1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.52,82.91,84.43
-14615581,7772439,1148,G990356,0.04,0.09,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.25,84.43,85.68
-14615579,7772441,1146,G990357,0.08,0.06,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.25,85.68,86.93
-14615579,7772441,1145,G990358,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.1,86.93,88.03
-14615579,7772441,1144,G990359,0.03,0.03,1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.98,88.03,89
-14615577,7772441,1143,G990361,0.07,0.11,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,89,90.53
-14615577,7772441,1142,G990362,0.09,0.14,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,90.53,92.05
-14615575,7772441,1141,G990363,0.07,0.1,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,92.05,93.57
-14615575,7772441,1139,G990364,0,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,93.57,95.1
-14615573,7772441,1138,G990365,0.05,0.14,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,95.1,96.62
-14615573,7772441,1136,G990366,0.03,0.16,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,96.62,98.15
-14615572,7772443,1135,G990367,0.05,0.1,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,98.15,99.67
-14615572,7772443,1133,G990368,0.02,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,99.67,101.19
-14615570,7772443,1132,G990369,0,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,101.19,102.72
-14615570,7772443,1130,G990371,0.03,0.05,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,102.72,104.24
-14615568,7772443,1129,G990372,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,104.24,105.77
-14615568,7772443,1128,G990373,0,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,105.77,107.29
-14615566,7772443,1126,G990374,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,107.29,108.81
-14615566,7772443,1125,G990375,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,108.81,110.34
-14615564,7772443,1123,G990376,0.07,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,110.34,111.86
-14615564,7772445,1122,G990377,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,111.86,113.39
-14615563,7772445,1120,G990378,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,113.39,114.91
-14615563,7772445,1119,G990379,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,114.91,116.1
-14615561,7772445,1118,G990381,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,116.1,117.29
-14615561,7772445,1117,G990382,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.1,117.29,118.38
-14615561,7772445,1116,G990383,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.1,118.38,119.48
-14615559,7772445,1115,G990384,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,119.48,121.01
-14615559,7772445,1113,G990385,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,121.01,122.53
-14615557,7772445,1112,G990386,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,122.53,124.05
-14615557,7772447,1110,G990387,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,124.05,125.58
-14615555,7772447,1109,G990388,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,125.58,127.1
-14615555,7772447,1108,G990389,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,127.1,128.63
-14615553,7772447,1106,G990391,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,128.63,130.15
-14615553,7772447,1105,G990392,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,130.15,131.67
-14615552,7772447,1103,G990393,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,131.67,133.2
-14615552,7772447,1102,G990394,0.02,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,133.2,134.72
-14615550,7772447,1100,G990395,0.04,0.04,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,134.72,136.25
-14615550,7772447,1099,G990396,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,136.25,137.77
-14615548,7772449,1098,G990397,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,137.77,139.29
-14615548,7772449,1096,G990398,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,139.29,140.82
-14615546,7772449,1095,G990399,0.01,0,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,140.82,142.34
-14615546,7772449,1093,G990401,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,142.34,143.87
-14615544,7772449,1092,G990402,0.01,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,143.87,145.39
-14615544,7772449,1090,G990403,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,145.39,146.91
-14615543,7772449,1089,G990404,0.03,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,146.91,148.44
-14615543,7772449,1088,G990405,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,148.44,149.96
-14615541,7772451,1086,G990406,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,149.96,151.49
-14615541,7772451,1085,G990407,0.01,0.01,2,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,151.49,153.01
-14615539,7772451,1083,G990408,0.04,0.03,1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,153.01,154.53
-14615539,7772451,1082,G990409,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,154.53,156.06
-14615537,7772451,1080,G990411,0.06,0.16,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,156.06,157.58
-14615535,7772451,1079,G990412,0.24,0.12,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,157.58,159.11
-14615535,7772451,1077,G990413,0.08,0.04,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,159.11,160.63
-14615533,7772451,1076,G990414,0.56,0.28,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.17,160.63,161.8
-14615533,7772451,1075,G990415,0.12,0.06,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.17,161.8,162.98
-14615534,7772453,1074,G990416,0.11,0.08,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.11,162.98,164.09
-14615532,7772453,1073,G990417,0.05,0.09,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.12,164.09,165.2
-14615532,7772453,1072,G990418,0.07,0.02,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,165.2,166.73
-14615530,7772453,1070,G990419,0.08,0.02,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.55,166.73,168.28
-14615530,7772453,1069,G990421,0.11,0.02,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.49,168.28,169.77
-14615528,7772453,1067,G990422,0.07,0.01,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,169.77,171.3
-14615528,7772453,1066,G990423,0.06,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,171.3,172.82
-14615526,7772453,1065,G990424,0.07,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,172.82,174.35
-14615526,7772453,1063,G990425,0.08,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,174.35,175.41
-14615526,7772453,1062,G990426,0.08,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,175.41,176.48
-14615524,7772455,1061,G990427,0.12,0.01,5,1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.46,176.48,177.94
-14615524,7772455,1060,G990428,0.03,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.34,177.94,178.28
-14615524,7772455,1059,G990429,0.03,2.9,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.1,178.28,179.37
-14615523,7772455,1058,G990431,0.03,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,179.37,180.44
-14615523,7772455,1057,G990432,0.01,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,180.44,181.97
-14615521,7772456,1056,G990433,0.01,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,181.97,183.49
-14615521,7772456,1055,G990434,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,183.49,185.01
-14615519,7772456,1053,G990435,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,185.01,186.54
-14615519,7772456,1052,G990436,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,2.07,186.54,188.61
-14615517,7772457,1050,G990437,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.98,188.61,189.59
-14615517,7772457,1049,G990438,0.02,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,189.59,191.11
-14615515,7772458,1047,G990439,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,191.11,192.63
-14615515,7772458,1046,G990441,0.02,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,192.63,194.16
-14615513,7772458,1045,G990442,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,194.16,195.68
-14615513,7772458,1043,G990443,0,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,195.68,197.21
-14615512,7772458,1042,G990444,0,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,197.21,198.73
-14615512,7772458,1040,G990445,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,198.73,200.25
-14615510,7772458,1039,G990446,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,200.25,201.78
-14615510,7772460,1037,G990447,0,0,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,201.78,203.3
-14615508,7772460,1036,G990448,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,203.3,204.83
-14615508,7772460,1035,G990449,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,204.83,206.35
-14615506,7772460,1033,G990451,0.05,0,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,206.35,207.87
-14615506,7772460,1032,G990452,0,0,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,207.87,209.4
-14615504,7772460,1030,G990453,0.04,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,209.4,210.92
-14615504,7772460,1029,G990454,0.07,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,210.92,212.45
-14615503,7772460,1027,G990455,0.05,0.01,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,212.45,213.97
-14615503,7772460,1026,G990456,0.05,0.03,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.85,213.97,214.82
-14615501,7772462,1025,G990457,0,0,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.1,214.82,215.92
-14615501,7772462,1024,G990458,0,0,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.1,215.92,217.02
-14615501,7772462,1023,G990459,0.01,0.03,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,217.02,218.54
-14615499,7772462,1022,G990461,0.03,0,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,218.54,220.07
-14615499,7772462,1020,G990462,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,220.07,221.59
-14615497,7772462,1019,G990463,0.03,0.02,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,221.59,223.11
-14615497,7772462,1017,G990464,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,223.11,224.64
-14615495,7772462,1016,G990465,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,224.64,226.16
-14615495,7772462,1014,G990466,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.94,226.16,227.11
-14615493,7772462,1014,G990467,0.02,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.14,227.11,228.25
-14615493,7772464,1013,G990468,0.01,0,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.96,228.25,229.21
-14615493,7772464,1012,G990469,0.06,0.02,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,229.21,230.73
-14615492,7772464,1010,G990471,0.06,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,230.73,232.26
-14615492,7772464,1009,G990472,0.03,0,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,232.26,233.78
-14615490,7772464,1007,G990473,0.04,0.01,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,233.78,235.31
-14615490,7772464,1006,G990474,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,235.31,236.83
-14615488,7772464,1004,G990475,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,236.83,238.35
-14615488,7772464,1003,G990476,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,238.35,239.88
-14615486,7772464,1002,G990477,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,239.88,241.4
-14615486,7772466,1000,G990478,0,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,241.4,242.93
-14615484,7772466,999,G990479,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,242.93,244.45
-14615484,7772466,997,G990481,0.02,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,244.45,245.97
-14615483,7772466,996,G990482,0.02,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,245.97,247.5
-14615483,7772466,994,G990483,0.04,0.01,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,247.5,249.02
-14615481,7772466,993,G990484,0.02,0,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,249.02,250.55
-14615481,7772466,992,G990485,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,250.55,252.07
-14615479,7772466,990,G990486,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,252.07,253.59
-14615477,7772468,989,G990487,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,253.59,255.12
-14615477,7772468,987,G990488,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,255.12,256.64
-14615475,7772468,986,G990489,0,0.02,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,256.64,258.17
-14615475,7772468,984,G990491,0.03,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,258.17,259.69
-14615473,7772468,983,G990492,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,259.69,261.21
-14615473,7772468,982,G990493,0.01,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,261.21,262.74
-14615472,7772468,980,G990494,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,262.74,264.26
-14615472,7772468,979,G990495,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.8,264.26,266.06
-14615470,7772468,977,G990496,0.01,0.03,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.25,266.06,267.31
-14615470,7772470,976,G990497,0.03,0.02,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,267.31,268.83
-14615468,7772470,974,G990498,0.02,0.02,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,268.83,270.36
-14615468,7772470,973,G990499,0.01,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.71,270.36,272.06
-14615466,7772470,971,G990501,0.03,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.34,272.06,273.41
-14615466,7772470,970,G990502,0,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,273.41,274.93
-14615464,7772470,969,G990503,0,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.33,274.93,276.26
-14615464,7772470,967,G990504,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.32,276.26,277.58
-14615462,7772470,966,G990505,0.02,0.04,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.92,277.58,279.5
-14615463,7772472,964,G990506,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,279.5,281.03
-14615461,7772472,963,G990507,0,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,281.03,282.55
-14615461,7772472,961,G990508,0.01,0,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,282.55,284.07
-14615459,7772472,960,G990509,0,0,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,284.07,285.6
-14615459,7772472,959,G990511,0.03,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,285.6,287.12
-14615457,7772472,957,G990512,0.03,0.06,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,287.12,288.65
-14615457,7772472,956,G990513,0.04,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,288.65,290.17
-14615455,7772472,954,G990514,0.04,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,290.17,291.69
-14615455,7772472,953,G990515,0.02,0,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,291.69,293.22
-14615453,7772474,951,G990516,0.02,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,293.22,294.74
-14615453,7772474,950,G990517,0.02,0.04,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,294.74,296.27
-14615452,7772474,949,G990518,0.03,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.19,296.27,297.45
