UTM_East,UTM_North,elev_m,sampleid,copper,gold,py,cpy,lith,Lithology,Hole ID,Type,Azimuth,Dip,Thick_m,From_m,To_m
361237,6326773,1426.82,H232283,0.04,0.06,0.1,,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,115.50,117.00
361237,6326772,1425.35,H232284,0.01,0.01,,,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,117.00,118.50
361237,6326772,1423.87,H232286,0.02,0.01,,,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,118.50,120.00
361237,6326772,1422.40,H232287,0.03,0.04,,,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,120.00,121.50
361237,6326771,1420.92,H232288,0.08,0.08,0.1,0.1,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,121.50,123.00
361237,6326771,1419.45,H232289,0.22,0.21,,,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,123.00,124.50
361237,6326771,1417.97,H232290,0.14,0.11,0.3,0.1,5000,Altered Rock,TRK09-02,Interval,166.6,79.6,1.50,124.50,126.00
361237,6326771,1416.50,H232291,0.10,0.05,0.3,0.1,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,126.00,127.50
361237,6326770,1415.02,H232292,0.16,0.07,0.5,0.2,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,127.50,129.00
361237,6326770,1413.55,H232293,0.12,0.04,0.1,,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,129.00,130.50
361237,6326770,1412.07,H232294,0.16,0.09,0.5,,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,130.50,132.00
361237,6326770,1410.59,H232295,0.12,0.06,0.5,0.2,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,132.00,133.50
361237,6326769,1409.12,H232297,0.13,0.08,0.3,0.1,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,133.50,135.00
361237,6326769,1407.64,H232298,0.10,0.04,0.5,0.1,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,135.00,136.50
361238,6326769,1406.17,H232299,0.10,0.04,0.5,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,1.50,136.50,138.00
361238,6326768,1403.22,H232300,0.11,0.05,0.3,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3.00,138.00,141.00
361238,6326768,1400.27,H232301,0.07,0.03,0.3,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3.00,141.00,144.00
361238,6326767,1397.32,H232302,0.09,0.04,0.5,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3.00,144.00,147.00
361238,6326767,1394.37,H232303,0.11,0.06,0.5,,150,Augite-Phyric Basalt,TRK09-02,EOH,166.6,79.6,3.00,147.00,150.00
361157,6326653,1445.00,COLLAR,,,,,0,Casing/Overburden,TRK09-03,Collar,287.7,67.1,6.00,0.00,6.00
361156,6326653,1442.24,H232305,0.03,0.07,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3.00,6.00,9.00
361155,6326654,1439.47,H232306,0.05,0.05,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3.00,9.00,12.00
361154,6326654,1436.43,H232308,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,3.30,12.00,15.30
361153,6326654,1433.95,H232309,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.70,15.30,18.00
361152,6326655,1432.10,H232310,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,18.00,20.00
361151,6326655,1430.26,H232311,0.03,0.02,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,20.00,22.00
361150,6326655,1427.50,H232312,0.06,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3.00,22.00,25.00
361149,6326655,1425.66,H232313,0.03,0.04,0.1,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,25.00,27.00
361148,6326656,1423.81,H232315,0.10,0.11,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,27.00,29.00
361148,6326656,1421.97,H232316,0.06,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,29.00,31.00
361147,6326656,1420.13,H232317,0.05,0.05,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,31.00,33.00
361146,6326656,1418.29,H232318,0.08,0.11,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,33.00,35.00
361146,6326657,1416.44,H232320,0.04,0.04,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,35.00,37.00
361145,6326657,1414.60,H232321,0.04,0.04,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,37.00,39.00
361144,6326657,1412.76,H232322,0.03,0.05,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,39.00,41.00
361143,6326657,1410.92,H232323,0.04,0.03,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,41.00,43.00
361143,6326658,1409.07,H232324,0.01,0.01,,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.00,43.00,45.00
361142,6326658,1407.77,H232325,0.04,0.03,0.5,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.41,45.00,46.41
361141,6326658,1406.10,H232327,0.17,0.10,0.2,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.82,46.41,48.23
361141,6326658,1404.47,H232328,0.26,0.08,0.4,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,1.77,48.23,50.00
361140,6326658,1402.63,H232329,0.12,0.03,0.3,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,2.00,50.00,52.00
361139,6326659,1400.92,H232330,0.07,0.04,0.5,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,1.85,52.00,53.85
361139,6326659,1399.40,H232331,0.03,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.65,53.85,55.50
361138,6326659,1397.56,H232332,0.04,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,55.50,57.50
361137,6326659,1395.72,H232333,0.05,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,57.50,59.50
361136,6326660,1393.73,H232334,0.01,0.02,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.16,59.50,61.66
361136,6326660,1392.72,H232336,0.03,0.03,,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.09,61.66,62.75
361135,6326660,1391.34,H232337,0.02,0.01,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.50,62.75,64.25
361135,6326660,1389.96,H232338,0.04,0.04,0.3,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.50,64.25,65.75
361134,6326660,1387.89,H232339,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.25,65.75,68.00
361133,6326661,1386.04,H232341,1.34,0.13,,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,68.00,70.00
361133,6326661,1384.20,H232342,0.05,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,70.00,72.00
361132,6326661,1382.36,H232343,0.10,0.07,0.1,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,72.00,74.00
361131,6326661,1380.52,H232344,0.06,0.06,,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,74.00,76.00
361130,6326662,1378.67,H232345,0.02,0.01,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,76.00,78.00
361130,6326662,1377.29,H232346,0.47,0.18,1,1.5,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.50,78.00,79.50
361129,6326662,1375.91,H232348,0.20,0.15,1,1.5,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.50,79.50,81.00
361128,6326662,1374.07,H232349,0.09,0.06,0.3,0.3,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.00,81.00,83.00
361128,6326662,1372.69,H232350,0.24,0.15,0.7,1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.50,83.00,84.50
361127,6326663,1370.38,H232351,0.02,0.03,0.3,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.50,84.50,87.00
361126,6326663,1367.62,H232352,0.05,0.03,0.3,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,3.00,87.00,90.00
361125,6326663,1366.05,H232353,0.13,0.09,0.3,0.3,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.70,90.00,91.70
361125,6326663,1364.86,H232355,0.06,0.05,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,1.30,91.70,93.00
361124,6326664,1362.09,H232356,0.06,0.04,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,93.00,96.00
361123,6326664,1359.33,H232357,0.01,0.01,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,96.00,99.00
361121,6326664,1356.57,H232358,0.09,0.06,0.3,0.3,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,99.00,102.00
361120,6326665,1353.80,H232359,0.08,0.04,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,102.00,105.00
361119,6326665,1351.04,H232360,0.01,0.01,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,105.00,108.00
361118,6326665,1348.41,H232362,0.02,0.01,0.5,0.3,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.85,108.00,110.85
361117,6326666,1346.43,H232363,0.03,0.01,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.15,110.85,113.00
361117,6326666,1344.59,H232364,0.07,0.02,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,113.00,115.00
361116,6326666,1342.75,H232365,0.14,0.05,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,115.00,117.00
361115,6326666,1340.91,H232366,0.31,0.20,0.5,0.3,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,117.00,119.00
361114,6326667,1339.06,H232368,0.30,0.26,0.3,0.5,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,119.00,121.00
361114,6326667,1337.22,H232369,0.50,0.34,0.3,0.5,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,121.00,123.00
361113,6326667,1335.38,H232370,0.25,0.15,0.3,0.1,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.00,123.00,125.00
361112,6326667,1333.42,H232371,0.09,0.05,0.2,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.13,125.00,127.13
361111,6326668,1331.69,H232372,0.03,0.03,0.1,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,1.87,127.13,129.00
361111,6326668,1329.85,H232373,0.04,0.08,0.5,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.00,129.00,131.00
361110,6326668,1327.09,H232374,0.03,0.02,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,131.00,134.00
361108,6326668,1324.32,H232376,0.03,0.02,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,134.00,137.00
361107,6326669,1321.91,H232377,0.10,0.16,0.5,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.62,137.00,139.62
361107,6326669,1319.72,H232378,0.03,0.02,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.38,139.62,142.00
361106,6326669,1317.88,H232379,0.04,0.01,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.00,142.00,144.00
361105,6326670,1315.11,H232380,0.02,0.03,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,144.00,147.00
361104,6326670,1312.35,H232382,0.05,0.03,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,147.00,150.00
361103,6326670,1309.59,H232383,0.04,0.03,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,150.00,153.00
361101,6326671,1306.82,H232384,0.04,0.06,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,153.00,156.00
361100,6326671,1304.06,H232385,0.04,0.04,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,156.00,159.00
361099,6326671,1301.30,H232387,0.03,0.02,0.2,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,159.00,162.00
361098,6326672,1298.53,H232388,0.04,0.02,0.2,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,162.00,165.00
361097,6326672,1295.77,H232389,0.04,0.03,0.7,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,165.00,168.00
361096,6326673,1293.00,H232390,0.04,0.02,0.5,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3.00,168.00,171.00
361095,6326673,1290.24,H232391,0.02,0.04,0.4,,200,Plag-Phyric Andesite,TRK09-03,EOH,287.7,67.1,3.00,171.00,174.00
361232,6326792,1536.00,COLLAR,,,,,0,Casing/Overburden,TRK09-04,Collar,251.8,70.1,7.00,0.00,7.00
361231,6326792,1534.12,H232392,0.02,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,7.00,9.00
361231,6326792,1532.57,H232393,0.02,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.65,9.00,10.65
361230,6326791,1531.02,H232394,0.01,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.65,10.65,12.30
361230,6326791,1529.09,H232396,0.03,0.07,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.05,12.30,14.35
361229,6326791,1527.21,H232397,0.05,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,14.35,16.35
361228,6326791,1525.33,H232398,0.04,0.04,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,16.35,18.35
361228,6326791,1523.45,H232399,0.02,0.03,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,18.35,20.35
361227,6326790,1521.07,H232401,0.07,0.07,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.53,20.35,22.88
361226,6326790,1519.14,H232402,0.13,0.15,0.1,,12000,Rusty Zone,TRK09-04,Interval,251.8,70.1,2.05,22.88,24.93
361226,6326790,1517.19,H232403,0.08,0.11,0.1,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.07,24.93,27.00
361225,6326790,1515.31,H232404,0.07,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,27.00,29.00
361224,6326789,1513.43,H232405,0.10,0.09,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,29.00,31.00
361224,6326789,1511.55,H232407,0.07,0.10,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,31.00,33.00
361223,6326789,1509.05,H232408,0.09,0.13,0.2,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.66,33.00,35.66
361222,6326789,1506.85,H232409,0.02,0.01,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.34,35.66,38.00
361221,6326788,1504.78,H232410,0.02,0.05,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.20,38.00,40.20
361221,6326788,1503.09,H232411,0.05,0.16,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.80,40.20,42.00
361220,6326788,1501.68,H232412,0.05,0.17,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.50,42.00,43.50
361220,6326788,1499.80,H232413,0.07,0.19,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,43.50,45.50
361219,6326788,1497.45,H232414,0.11,0.18,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.50,45.50,48.00
361218,6326787,1495.57,H232415,0.01,0.01,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,48.00,50.00
361217,6326787,1493.69,H232416,0.05,0.14,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,50.00,52.00
361217,6326787,1491.81,H232417,0.03,0.18,0.2,0.2,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,52.00,54.00
361216,6326787,1489.93,H232419,0.08,0.14,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,54.00,56.00
361216,6326787,1488.05,H232420,0.03,0.16,0.1,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,56.00,58.00
361215,6326786,1486.16,H232421,0.03,0.05,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,58.00,60.00
361214,6326786,1484.28,H232422,0.04,0.11,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,60.00,62.00
361214,6326786,1482.40,H232424,0.07,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,62.00,64.00
361213,6326786,1480.52,H232425,0.08,0.08,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,64.00,66.00
361212,6326786,1478.64,H232426,0.02,0.01,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,66.00,68.00
361212,6326785,1476.76,H232428,0.05,0.08,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.00,68.00,70.00
361211,6326785,1475.12,H232429,0.22,0.20,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.75,70.00,71.75
361210,6326785,1473.00,H232430,0.03,0.06,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.25,71.75,74.00
361210,6326785,1471.12,H232431,0.03,0.03,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,74.00,76.00
361209,6326785,1470.18,H232432,0.06,0.14,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,1.00,76.00,77.00
361209,6326784,1468.30,H232433,0.21,0.22,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.00,77.00,79.00
361208,6326784,1466.42,H232434,0.02,0.01,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.00,79.00,81.00
361207,6326784,1464.54,H232435,0.01,<0.005,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.00,81.00,83.00
361207,6326784,1462.66,H232437,0.10,0.10,0.1,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.00,83.00,85.00
361206,6326783,1459.84,H232438,0.03,0.04,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,3.00,85.00,88.00
361205,6326783,1457.86,H232439,0.01,0.01,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.10,88.00,90.10
361204,6326783,1455.14,H232440,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.90,90.10,93.00
361204,6326783,1453.25,H232442,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,93.00,95.00
361203,6326782,1451.37,H232443,0.02,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,95.00,97.00
361202,6326782,1448.55,H232444,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,3.00,97.00,100.00
361201,6326782,1446.67,H232445,0.02,0.02,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,100.00,102.00
361201,6326782,1444.79,H232447,0.01,0.04,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,102.00,104.00
361200,6326781,1442.91,H232448,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,104.00,106.00
361199,6326781,1441.03,H232449,0.02,0.02,0.5,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,106.00,108.00
361199,6326781,1439.15,H232450,0.01,0.02,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,108.00,110.00
361198,6326781,1438.12,H232451,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,1.10,110.00,111.10
361198,6326781,1436.33,H232452,0.02,0.02,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.90,111.10,113.00
361197,6326781,1434.45,H232453,0.02,0.02,0.2,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,113.00,115.00
361196,6326780,1432.57,H232455,0.02,0.02,0.1,,3100,"Breccia, Mineralized",TRK09-04,Interval,251.8,70.1,2.00,115.00,117.00
361196,6326780,1430.69,H232456,0.02,0.01,0.3,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,117.00,119.00
361195,6326780,1428.81,H232457,0.05,0.07,0.2,,10000,Shear Zone,TRK09-04,Interval,251.8,70.1,2.00,119.00,121.00
361194,6326780,1426.93,H232458,0.02,0.02,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,121.00,123.00
361194,6326779,1425.05,H232459,0.02,0.04,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,123.00,125.00
361193,6326779,1423.17,H232460,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,125.00,127.00
361193,6326779,1421.28,H232462,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,127.00,129.00
361192,6326779,1419.40,H232463,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.00,129.00,131.00
361191,6326779,1417.99,H232464,0.03,0.05,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.50,131.00,132.50
361191,6326778,1415.64,H232465,0.02,0.02,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.50,132.50,135.00
361190,6326778,1413.76,H232467,0.03,0.07,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.00,135.00,137.00
361190,6326778,1412.49,H232468,0.04,0.13,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.35,137.00,138.35
361189,6326778,1410.00,H232469,0.02,0.04,,,850,"Coherent, Diorite",TRK09-04,EOH,251.8,70.1,2.65,138.35,141.00
360995,6326545,1310.00,COLLAR,,,,,0,Casing/Overburden,TRK09-05,Collar,350.5,81.9,16.00,0.00,16.00
360995,6326545,1308.02,H232470,0.18,0.16,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,16.00,18.00
360995,6326546,1306.04,H232471,0.15,0.19,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,18.00,20.00
360995,6326546,1304.06,H232472,0.12,0.08,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,20.00,22.00
360995,6326546,1302.08,H232473,0.01,0.01,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,22.00,24.00
360995,6326546,1300.10,H232474,0.03,0.02,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,24.00,26.00
360995,6326547,1298.12,H232475,0.02,0.03,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,26.00,28.00
360995,6326547,1296.14,H232477,0.02,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,28.00,30.00
360995,6326547,1294.16,H232478,0.05,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,30.00,32.00
360995,6326548,1292.18,H232479,0.02,0.03,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,32.00,34.00
360995,6326548,1290.20,H232481,0.11,0.01,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,34.00,36.00
360994,6326548,1288.22,H232482,0.02,0.03,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,36.00,38.00
360994,6326548,1286.24,H232483,0.04,0.02,0.4,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,38.00,40.00
360994,6326549,1283.27,H232484,0.04,0.02,0.2,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,3.00,40.00,43.00
360994,6326549,1280.30,H232485,0.07,0.04,0.4,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,3.00,43.00,46.00
360994,6326550,1277.33,H232487,0.04,0.03,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,3.00,46.00,49.00
360994,6326550,1275.35,H232488,0.06,0.01,0.4,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,49.00,51.00
360994,6326550,1273.37,H232489,0.11,0.02,0.5,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,2.00,51.00,53.00
360994,6326550,1271.39,H232490,0.09,0.01,0.2,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,2.00,53.00,55.00
360994,6326551,1269.41,H232491,0.33,0.03,0.3,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,2.00,55.00,57.00
360994,6326551,1266.44,H232492,0.27,0.01,0.3,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,3.00,57.00,60.00
360994,6326552,1263.47,H232493,0.02,0.01,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,3.00,60.00,63.00
360994,6326552,1261.49,H232495,0.04,0.05,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,63.00,65.00
360994,6326552,1259.51,H232496,0.06,0.05,0.4,0.6,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,65.00,67.00
360994,6326552,1257.53,H232497,0.04,0.03,0.5,0.2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,67.00,69.00
360994,6326553,1255.55,H232498,0.04,0.04,0.4,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,69.00,71.00
360994,6326553,1253.57,H232499,0.02,0.01,0.4,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2.00,71.00,73.00
